SW_ID,TYPE_C,TYPE_D,MATERIAL_C,MATERIAL_D,GeoJSON
1130,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378560.52,4901606.5419],[378559.7,4901630.293],[378561.21,4901630.3929],[378561.5893,4901613.9028],[378561.919,4901606.5738],[378560.52,4901606.5419]]]}"
1134,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[379694.5674,4901619.2993],[379691.4904,4901620.4661],[379692.1074,4901621.8091],[379694.8174,4901620.7793],[379726.6682,4901621.55],[379769.2142,4901623.6102],[379769.2962,4901622.1313],[379726.7182,4901620.0799],[379694.5674,4901619.2993]]]}"
1137,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377004.4089,4901613.2169],[377002.7589,4901615.0319],[377008.584,4901620.4209],[377007.4711,4901621.8348],[377010.2591,4901622.4319],[377010.1591,4901622.1319],[377011.959,4901620.1319],[377004.4089,4901613.2169]]]}"
1138,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[379508.7282,4901604.9459],[379506.8922,4901605.4528],[379506.8352,4901607.8338],[379506.3592,4901610.7808],[379503.9803,4901616.2967],[379502.1723,4901619.1495],[379499.5013,4901622.1724],[379502.2043,4901621.1055],[379507.0654,4901619.9846],[379505.5824,4901619.4067],[379505.2534,4901619.1337],[379505.0354,4901618.5867],[379505.0354,4901618.0946],[379506.5663,4901614.6507],[379507.9343,4901610.4958],[379508.3172,4901608.5279],[379508.7282,4901604.9459]]]}"
1190,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378502.5878,4901555.6466],[378500.8878,4901556.6796],[378500.7881,4901561.7797],[378498.148,4901561.6798],[378498.0881,4901563.1798],[378501.0881,4901563.1798],[378499.9885,4901595.081],[378501.3885,4901596.0809],[378503.6885,4901596.8909],[378506.0886,4901597.1409],[378520.9886,4901597.7716],[378570.9898,4901599.3426],[378605.5899,4901600.313],[378620.4899,4901600.4637],[378632.891,4901600.8734],[378647.401,4901601.0141],[378682.7911,4901601.9945],[378687.0911,4901602.2854],[378703.1911,4901602.7851],[378703.6914,4901580.1441],[378703.6812,4901573.6042],[378702.3812,4901573.5242],[378702.3815,4901582.2842],[378701.8921,4901601.5151],[378691.101,4901601.2253],[378664.3309,4901600.1248],[378634.8509,4901599.6634],[378617.7109,4901599.1498],[378618.4999,4901573.6927],[378616.8499,4901573.6927],[378616.5107,4901593.1328],[378616.2198,4901599.1057],[378572.2098,4901597.8726],[378537.6997,4901597.2023],[378508.1485,4901596.2008],[378503.9185,4901595.9209],[378502.1184,4901594.7209],[378501.4864,4901593.1549],[378502.5878,4901555.6466]]]}"
,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[379224.9052,4897762.3557],[379221.4583,4897827.8278],[379237.6397,4897828.8769],[379237.7417,4897827.2819],[379223.3364,4897826.3029],[379226.4402,4897762.3578],[379224.9052,4897762.3557]]]}"
427,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378817.5824,4898369.0363],[378817.4683,4898371.1882],[378890.4267,4898374.9311],[378945.666,4898377.9823],[378959.6665,4898379.2023],[378965.2366,4898380.7723],[378969.6497,4898382.4443],[378983.059,4898379.4414],[378971.5768,4898377.5424],[378947.0161,4898375.5223],[378889.4867,4898372.3511],[378831.0459,4898369.4012],[378817.5824,4898369.0363]]]}"
1262,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378428.079,4900966.8566],[378423.7789,4900966.8566],[378419.8788,4900967.0565],[378415.5788,4900968.0564],[378411.5787,4900969.8563],[378407.7787,4900972.4563],[378404.5788,4900975.6563],[378401.8779,4900979.3563],[378400.078,4900983.1563],[378399.0781,4900986.9563],[378398.8782,4900988.5564],[378396.3798,4901067.3592],[378317.7677,4901065.2562],[378318.6777,4901066.5563],[378318.9777,4901066.8563],[378328.478,4901067.1564],[378396.3798,4901068.7593],[378396.3789,4901071.1594],[378397.5799,4901070.5593],[378397.5798,4901068.5593],[378399.4799,4901068.7593],[378400.2799,4901067.4594],[378397.7798,4901067.3593],[378399.6788,4901002.2565],[378400.0783,4900989.6564],[378400.2782,4900988.4564],[378401.0781,4900985.2563],[378402.678,4900981.0563],[378405.5778,4900976.5564],[378408.5788,4900973.5564],[378411.2788,4900971.7564],[378412.9789,4900970.7564],[378416.4788,4900969.3565],[378420.4789,4900968.3565],[378425.0791,4900968.0566],[378509.8817,4900970.4592],[378576.1827,4900972.0623],[378590.0831,4900972.5626],[378591.7832,4900972.3626],[378593.9832,4900971.5626],[378595.9831,4900970.0626],[378597.0842,4900968.5627],[378597.3842,4900968.0627],[378598.1841,4900965.5627],[378607.4439,4900898.5399],[378610.571,4900898.651],[378610.683,4900897.961],[378610.728,4900897.601],[378607.5139,4900897.441],[378609.7834,4900881.06],[378609.3833,4900878.4599],[378608.2831,4900876.1599],[378606.583,4900874.3599],[378604.2828,4900873.1599],[378601.7828,4900872.6599],[378531.5803,4900870.6571],[378527.0802,4900869.857],[378522.8799,4900868.1569],[378518.5806,4900865.6569],[378515.6805,4900863.0557],[378512.9802,4900859.5556],[378510.98,4900855.6556],[378509.6798,4900850.9556],[378509.2796,4900847.0555],[378511.2788,4900775.1533],[378514.0789,4900775.1533],[378513.5788,4900773.6533],[378512.1787,4900771.5532],[378511.4786,4900770.8533],[378509.1785,4900769.6532],[378506.5783,4900769.1531],[378447.377,4900768.2504],[378348.0741,4900766.2465],[378331.4735,4900766.0451],[378330.5735,4900766.145],[378328.8735,4900766.8449],[378326.9634,4900768.1449],[378333.0736,4900767.4451],[378404.7755,4900768.7482],[378404.4757,4900795.8493],[378404.5758,4900799.3494],[378406.1699,4900799.4495],[378407.5759,4900799.4494],[378407.7755,4900788.8493],[378440.6518,4900789.5353],[378441.4769,4900769.5842],[378470.078,4900769.9511],[378472.0781,4900770.0511],[378471.4783,4900797.9522],[378471.2783,4900800.8522],[378472.9784,4900800.9523],[378472.8783,4900797.8523],[378473.4781,4900770.0511],[378505.8784,4900770.653],[378507.5784,4900771.0531],[378508.9786,4900772.1532],[378509.6786,4900773.7532],[378509.7787,4900774.7532],[378507.8795,4900844.0555],[378507.9796,4900849.2555],[378508.8799,4900853.6556],[378510.4801,4900857.9556],[378513.0803,4900862.1557],[378515.1805,4900864.4558],[378517.0807,4900866.2568],[378519.5798,4900868.0569],[378523.08,4900869.957],[378527.4802,4900871.3571],[378530.9804,4900871.8572],[378536.7806,4900872.0573],[378580.4821,4900873.1593],[378602.0828,4900873.8598],[378604.483,4900874.6598],[378606.483,4900876.26],[378607.8832,4900878.56],[378608.4833,4900881.06],[378608.2834,4900883.46],[378606.1998,4900897.3759],[378598.8726,4900897.0107],[378599.4831,4900885.3998],[378599.3731,4900884.7498],[378598.6431,4900884.0997],[378598.1431,4900883.9397],[378593.8649,4900883.9196],[378593.8519,4900884.3596],[378594.883,4900884.3597],[378594.883,4900885.1967],[378597.7831,4900885.3497],[378598.2731,4900885.7997],[378597.8433,4900890.1708],[378597.6325,4900896.3408],[378597.3825,4900896.3197],[378597.3036,4900898.1807],[378606.0408,4900898.4898],[378598.1337,4900955.9027],[378588.8414,4900955.5515],[378588.8045,4900956.9126],[378597.9398,4900957.1827],[378596.884,4900964.8627],[378596.1841,4900967.2627],[378594.5831,4900969.3627],[378592.6831,4900970.6626],[378590.3831,4900971.3626],[378589.1831,4900971.3625],[378556.283,4900970.161],[378516.5818,4900969.2603],[378428.079,4900966.8566]],[[378406.8755,4900769.0482],[378437.6567,4900769.5091],[378436.6164,4900785.5301],[378435.3263,4900786.3201],[378406.2883,4900785.6392],[378406.8755,4900769.0482]]]}"
1210,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377607.5629,4900937.6382],[377606.463,4900938.9382],[377658.1228,4901065.226],[377660.2738,4901065.64],[377683.7643,4901050.8404],[377697.2651,4901070.3414],[377698.1711,4901069.4354],[377694.2648,4901064.0404],[377704.3645,4901057.1411],[377703.8645,4901056.2911],[377693.7648,4901062.8403],[377675.7638,4901037.6403],[377679.4646,4901034.8403],[377683.3056,4901032.3091],[377683.3646,4901032.0401],[377682.7645,4901030.8401],[377673.9637,4901037.1404],[377682.3643,4901049.5404],[377659.3637,4901064.1399],[377607.5629,4900937.6382]]]}"
1211,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377766.4409,4901059.9861],[377756.3501,4901066.7544],[377757.9652,4901069.0414],[377766.379,4901062.0901],[377766.4409,4901059.9861]]]}"
,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[379238.8028,4897829.6229],[379238.4137,4897840.5177],[379239.9747,4897841.1438],[379240.5529,4897829.7198],[379238.8028,4897829.6229]]]}"
1860,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381126.6961,4901787.3724],[381122.046,4901787.1626],[381122.0961,4901784.5525],[381108.0879,4901783.386],[381107.9898,4901784.763],[381120.466,4901785.7026],[381120.3959,4901788.3527],[381126.536,4901789.1125],[381126.6961,4901787.3724]]]}"
1743,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[376041.1495,4902104.354],[376047.6794,4902101.1738],[376055.8393,4902097.4737],[376064.5892,4902093.8734],[376072.5091,4902091.0732],[376080.549,4902088.8829],[376086.8989,4902087.6228],[376092.5289,4902086.8827],[376098.6189,4902086.5626],[376171.8184,4902086.891],[376264.0586,4902085.1901],[376286.3485,4902084.5696],[376291.8885,4902084.8395],[376298.7985,4902085.8994],[376301.7984,4902086.7894],[376310.4984,4902089.8102],[376322.4784,4902095.22],[376321.3684,4902097.86],[376322.3684,4902097.86],[376323.0284,4902097.778],[376324.1084,4902095.4299],[376325.4283,4902093.4299],[376329.4982,4902088.8196],[376334.9681,4902083.2794],[376346.2509,4902073.094],[376345.1279,4902071.7589],[376333.8481,4902082.3594],[376324.7983,4902091.6998],[376323.2683,4902093.5999],[376307.4283,4902086.5702],[376300.3384,4902084.3393],[376295.1084,4902083.3494],[376287.6585,4902083.0096],[376264.0586,4902083.5001],[376171.8783,4902085.421],[376149.7885,4902085.1315],[376102.3688,4902084.9025],[376096.0188,4902085.0126],[376092.2989,4902085.3527],[376085.3889,4902086.2829],[376078.959,4902087.713],[376069.4791,4902090.3732],[376060.6592,4902093.6935],[376048.7993,4902098.7238],[376040.4995,4902102.834],[376037.0794,4902096.664],[376021.7691,4902065.5029],[376006.7999,4902035.5149],[376005.9019,4902037.4628],[376008.799,4902042.7019],[376019.1091,4902063.523],[376018.1791,4902064.003],[376019.2391,4902066.1029],[376017.3851,4902067.11],[376018.0992,4902068.513],[376020.7091,4902067.163],[376039.0595,4902103.5241],[376037.0295,4902104.6741],[376038.2195,4902105.5141],[376039.6595,4902106.1141],[376042.1975,4902106.329],[376041.1495,4902104.354]]]}"
1860,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381124.015,4901816.814],[381104.9917,4901815.4095],[381104.6946,4901818.7096],[381123.7249,4901819.9941],[381124.015,4901816.814]]]}"
1860,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381120.1744,4901859.0748],[381120.5046,4901856.7047],[381098.1833,4901854.4754],[381097.2429,4901865.0016],[381099.7829,4901865.2055],[381100.4432,4901857.3153],[381120.1744,4901859.0748]]]}"
,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[379115.7963,4897956.8548],[379112.2602,4897956.6679],[379048.2171,4898033.8195],[379050.3362,4898035.4295],[379115.7963,4897956.8548]]]}"
,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381436.7268,4901693.3925],[381432.0113,4901672.0373],[381431.7063,4901671.2114],[381431.3733,4901670.3964],[381431.0113,4901669.5934],[381430.6223,4901668.8034],[381430.2063,4901668.0274],[381429.7644,4901667.2663],[381429.2954,4901666.5203],[381428.8024,4901665.7913],[381428.2834,4901665.0794],[381427.7404,4901664.3864],[381427.1744,4901663.7124],[381426.5845,4901663.0574],[381425.9735,4901662.4244],[381425.3394,4901661.8124],[381424.6864,4901661.2224],[381424.0124,4901660.6555],[381423.3195,4901660.1115],[381422.6085,4901659.5925],[381421.8795,4901659.0985],[381421.1345,4901658.6295],[381420.3734,4901658.1865],[381419.5975,4901657.7696],[381418.8075,4901657.3806],[381418.0045,4901657.0176],[381417.1905,4901656.6836],[381416.3644,4901656.3776],[381415.5285,4901656.1006],[381414.6835,4901655.8527],[381385.2892,4901648.9794],[381373.6492,4901646.2367],[381352.4808,4901641.9135],[381331.1886,4901638.2491],[381309.7932,4901635.2488],[381309.5372,4901635.4518],[381309.2872,4901635.6628],[381309.0432,4901635.8818],[381308.8072,4901636.1078],[381308.5782,4901636.3418],[381308.3562,4901636.5828],[381309.5442,4901636.7288],[381304.625,4901717.089],[381304.65,4901718.256],[381304.715,4901719.4219],[381304.821,4901720.585],[381304.9679,4901721.743],[381305.1549,4901722.896],[381305.3829,4901724.041],[381305.6509,4901725.1781],[381307.1039,4901724.809],[381306.8499,4901723.73],[381306.634,4901722.643],[381306.456,4901721.549],[381306.315,4901720.4499],[381306.214,4901719.3459],[381306.1501,4901718.2389],[381306.1251,4901717.1309],[381311.0362,4901636.9168],[381332.0745,4901639.9051],[381353.0119,4901643.5334],[381373.8291,4901647.7968],[381385.2222,4901650.5155],[381414.3134,4901657.3067],[381415.1045,4901657.5396],[381415.8874,4901657.8006],[381416.6604,4901658.0876],[381417.4234,4901658.4006],[381418.1754,4901658.7406],[381418.9155,4901659.1056],[381419.6414,4901659.4955],[381420.3544,4901659.9105],[381421.0524,4901660.3495],[381421.7354,4901660.8125],[381422.4024,4901661.2985],[381423.0514,4901661.8075],[381423.6834,4901662.3375],[381424.2964,4901662.8894],[381424.8894,4901663.4624],[381425.4634,4901664.0554],[381426.0164,4901664.6674],[381426.5483,4901665.2974],[381427.0583,4901665.9465],[381427.5453,4901666.6115],[381428.0093,4901667.2934],[381428.4493,4901667.9914],[381428.8663,4901668.7034],[381429.2573,4901669.4294],[381429.6242,4901670.1684],[381429.9642,4901670.9194],[381430.2792,4901671.6814],[381430.5682,4901672.4544],[381435.3567,4901693.5126],[381438.9902,4901710.6568],[381440.1662,4901716.2068],[381442.2689,4901726.0968],[381442.7399,4901725.5468],[381443.5009,4901724.4748],[381441.4991,4901715.9067],[381440.3213,4901710.3457],[381436.7268,4901693.3925]]]}"
,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381230.736,4901630.6372],[381230.147,4901631.4142],[381246.6543,4901631.8218],[381271.8676,4901632.8429],[381296.12,4901635.0661],[381295.676,4901634.3702],[381295.0269,4901633.5622],[381271.4786,4901631.3349],[381246.6332,4901630.4177],[381231.3831,4901629.9371],[381230.736,4901630.6372]]]}"
639,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[369998.7958,4898782.3542],[369998.4418,4898782.5672],[369997.7418,4898782.9672],[369994.7418,4898784.7672],[369994.6418,4898784.8672],[369993.2418,4898785.4672],[369992.9418,4898785.5672],[369990.3418,4898785.9672],[369988.9418,4898786.0672],[369987.7418,4898786.1672],[369985.3417,4898786.6673],[369983.7417,4898787.0673],[369982.0417,4898787.6673],[369981.8417,4898787.8673],[369982.0417,4898788.3672],[369982.1417,4898788.5672],[369983.3417,4898788.1672],[369984.5417,4898787.7672],[369985.9417,4898787.3672],[369986.8417,4898787.1672],[369987.8418,4898787.0672],[369990.2418,4898786.7672],[369992.7419,4898786.5671],[369993.9419,4898786.3671],[369998.2419,4898784.2671],[369998.2789,4898784.2481],[369998.4419,4898784.1671],[369999.2819,4898783.4271],[369998.7958,4898782.3542]]]}"
2515,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[383566.2402,4900217.003],[383566.6412,4900218.297],[383584.2035,4900212.741],[383586.1047,4900218.5408],[383586.9237,4900218.3109],[383586.3046,4900216.2709],[383587.0116,4900216.0059],[383585.5835,4900212.291],[383605.7834,4900205.6507],[383606.0334,4900206.3507],[383604.7635,4900206.6407],[383605.9624,4900210.0096],[383609.8621,4900208.7698],[383608.8431,4900205.6708],[383607.9933,4900205.9508],[383607.6633,4900205.0408],[383627.5516,4900198.9017],[383628.8207,4900202.6896],[383629.5016,4900202.4717],[383630.1176,4900204.4526],[383631.4215,4900204.0717],[383629.3615,4900198.3417],[383664.0038,4900186.6603],[383663.3988,4900185.0723],[383628.8115,4900196.8518],[383628.0716,4900194.7818],[383626.6306,4900193.9918],[383629.5399,4900170.3814],[383625.5201,4900169.3612],[383626.0401,4900167.3812],[383629.8098,4900168.1914],[383634.1677,4900132.7953],[383632.7289,4900133.2862],[383628.6999,4900166.6004],[383624.5802,4900166.0812],[383623.7903,4900169.9611],[383627.78,4900171.3712],[383625.2907,4900193.2517],[383619.5321,4900190.0916],[383618.5632,4900191.6425],[383626.4817,4900195.6817],[383627.0617,4900197.4316],[383607.2832,4900203.9708],[383605.8333,4900199.8819],[383603.9034,4900200.4627],[383605.3934,4900204.5807],[383585.1535,4900211.181],[383584.6934,4900209.981],[383589.2224,4900201.0832],[383587.9054,4900200.6072],[383582.9535,4900209.771],[383576.1113,4900211.5041],[383576.2033,4900211.7711],[383572.7223,4900212.931],[383573.1633,4900213.631],[383583.6234,4900210.951],[383583.8435,4900211.611],[383566.2402,4900217.003]]]}"
,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381307.1039,4901724.809],[381305.6509,4901725.1781],[381306.0957,4901728.919],[381306.1437,4901729.4591],[381305.8936,4901732.2891],[381305.5356,4901733.5892],[381305.2035,4901734.7892],[381305.1745,4901734.8392],[381303.1734,4901738.2793],[381302.9364,4901738.6203],[381301.1252,4901741.2214],[381301.0432,4901741.3394],[381297.6032,4901743.6696],[381297.5612,4901743.6956],[381296.2041,4901744.5607],[381295.343,4901745.1097],[381292.863,4901745.6997],[381292.023,4901745.8987],[381291.383,4901745.9388],[381288.953,4901746.0889],[381286.6729,4901745.8939],[381286.0329,4901745.8389],[381281.3129,4901744.5181],[381281.1029,4901744.4591],[381277.0629,4901743.7842],[381276.3729,4901743.6692],[381264.0827,4901742.9296],[381263.1026,4901744.4096],[381277.0128,4901745.2052],[381277.4328,4901745.2292],[381279.5828,4901745.6791],[381281.3028,4901746.1591],[381281.4828,4901746.2091],[381284.5129,4901747.219],[381286.4128,4901747.589],[381286.5828,4901747.589],[381291.3229,4901747.5888],[381291.7129,4901747.5888],[381293.474,4901747.0908],[381294.4331,4901746.8197],[381296.7431,4901745.7976],[381297.5531,4901745.4396],[381298.3442,4901744.9695],[381301.6732,4901742.9894],[381301.9352,4901742.7114],[381303.8244,4901740.6994],[381304.4604,4901739.5573],[381306.4946,4901735.9092],[381306.5846,4901735.5092],[381306.9016,4901734.1182],[381307.5647,4901731.2091],[381307.6058,4901729.209],[381307.6348,4901727.869],[381307.1039,4901724.809]]]}"
666,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378464.9995,4907662.0352],[378464.7995,4907661.9352],[378462.9996,4907661.0352],[378462.5996,4907660.6353],[378462.3996,4907660.2353],[378462.3996,4907660.1353],[378462.2996,4907659.7353],[378462.1996,4907659.1353],[378462.1996,4907658.1353],[378461.9995,4907656.1353],[378461.7995,4907653.8352],[378461.7995,4907653.5352],[378461.7995,4907647.0352],[378461.6994,4907633.4351],[378461.7994,4907626.1351],[378461.7993,4907619.1351],[378461.8693,4907610.435],[378461.9592,4907594.0349],[378461.9692,4907591.6349],[378462.0391,4907582.4349],[378462.129,4907568.6347],[378462.2,4907559.0346],[378462.24,4907551.3346],[378462.31,4907540.7345],[378462.3699,4907533.9345],[378462.3799,4907532.0345],[378462.3999,4907529.2345],[378462.4999,4907525.7345],[378462.5998,4907508.8344],[378461.9998,4907508.8344],[378460.1997,4907508.9344],[378460.0998,4907516.5345],[378460.0998,4907524.7345],[378459.9999,4907533.9346],[378459.4992,4907593.4349],[378459.3993,4907609.235],[378459.3993,4907614.135],[378459.3993,4907619.135],[378459.3893,4907625.9351],[378459.3894,4907634.0351],[378459.3294,4907646.7352],[378459.2895,4907652.7352],[378459.1995,4907653.8352],[378459.1995,4907654.3352],[378459.1995,4907656.2353],[378459.1995,4907659.2353],[378459.0995,4907659.6353],[378458.7995,4907660.2353],[378458.3995,4907660.6353],[378458.1995,4907660.7353],[378457.7996,4907660.9353],[378457.1996,4907661.0353],[378456.3996,4907661.1354],[378455.6995,4907661.2354],[378456.3996,4907661.4354],[378457.1996,4907661.6353],[378458.8995,4907661.8353],[378459.5995,4907661.9353],[378460.1995,4907662.0353],[378462.7996,4907662.0352],[378464.9995,4907662.0352]]]}"
