POI_ID,POI_NAME,ADDRESS,POI_TYPE_C,POI_TYPE_D,DESCRIP,GeoJSON
3520,,187 STUART ST,27,Queen's University,Queen's University,"{""type"":""Point"",""coordinates"":[380395.2946,4897864.5654]}"
551,J R HENDERSON PUBLIC SCHOOL SOCCER FIELD,361 ROOSEVELT DR,32,Soccer Field,Soccer Field,"{""type"":""Point"",""coordinates"":[374063.3706,4898525.5929]}"
1698,AGNES ETHERINGTON ART CENTRE (QUEEN'S U),36 UNIVERSITY AVE,27,Queen's University,Queen's University,"{""type"":""Point"",""coordinates"":[380492.8884,4897980.4282]}"
1729,CATARAQUI BUILDING,92 BARRIE ST,27,Queen's University,Queen's University,"{""type"":""Point"",""coordinates"":[380918.298,4898014.4392]}"
1914,KGH WATERFRONT LOT,,59,Parking Lot,Parking Lot,"{""type"":""Point"",""coordinates"":[380885.131,4897618.8636]}"
3534,KIDD HOUSE,100 STUART ST,27,Queen's University,Queen's University,"{""type"":""Point"",""coordinates"":[380647.3492,4897858.2686]}"
3533,RICHARDSON HOUSE,100 STUART ST,27,Queen's University,Queen's University,"{""type"":""Point"",""coordinates"":[380614.5355,4897849.9564]}"
3295,QUEEN'S UNIVERSITY SOLAR EDUCATION CENTRE,244 SIR JOHN A. MACDONALD BLVD,27,Queen's University,Queen's University,"{""type"":""Point"",""coordinates"":[379039.1856,4898080.2137]}"
3582,FRONTENAC COUNTY COURT HOUSE HISTORIC SITE,5 COURT ST,15,Historic Site,Court House,"{""type"":""Point"",""coordinates"":[381044.0271,4898260.5257]}"
3583,REGIONAL PUBLIC HEALTH LABORATORY,1811 BARRIE ST,75,Health Centre,Court House,"{""type"":""Point"",""coordinates"":[380967.2301,4898331.1822]}"
3551,QUEEN'S INN,125 Brock St,89,Hotel / Motel,<Null>,"{""type"":""Point"",""coordinates"":[381505.7117,4898606.6829]}"
883,KINGSTON PRESBYTERY RESOURCE CENTRE-UNITED CHURCH,30 COLBORNE ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[381162.3233,4898931.629]}"
2430,MONTREAL ST PARK & RIDE (PARKING LOT),1546 BATTERSEA RD,59,Parking Lot,Parking Lot,"{""type"":""Point"",""coordinates"":[382529.0295,4903934.7331]}"
2708,KINGSTON YACHT CLUB,1 MAITLAND ST,19,Marina,Marina,"{""type"":""Point"",""coordinates"":[381267.9579,4897665.4706]}"
2876,CFRC RADIO 101.9 FM,62 FIFTH FIELD COMPANY LN,80,Radio Station,Radio Station,"{""type"":""Point"",""coordinates"":[380701.2929,4898102.3839]}"
3109,QUEEN'S UNIVERSITY AQUATICS AND RECREATION CENTRE (ARC) (SWIMMING POOL),284 EARL ST,34,Swimming Pool,Swimming Pool,"{""type"":""Point"",""coordinates"":[380666.0955,4898433.837]}"
4133,ST. PATRICK C. S.,3889 Wilton Rd,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[367016.6831,4917653.8842]}"
4148,BATH PS,247 Church St,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[357780.3905,4894142.5037]}"
950,ANGLICAN DIOCESE OF ONTARIO ARCHIVES,90 JOHNSON ST,20,Museum,Museum,"{""type"":""Point"",""coordinates"":[381497.9369,4898400.9142]}"
17,FAIRMOUNT HOME FOR THE AGED,2069 BATTERSEA RD,18,Long Term Care,Long Term Care,"{""type"":""Point"",""coordinates"":[383148.1893,4907661.859]}"
2974,KINGSTON TRANSIT,1181 JOHN COUNTER BV,88,Municipal Government Facility,Municipal Government Facility,"{""type"":""Point"",""coordinates"":[379717.7294,4901968.3409]}"
3171,MONTREAL ST PARK &  RIDE,1546 BATTERSEA RD,87,Park and Ride,Park and Ride,"{""type"":""Point"",""coordinates"":[382524.0778,4903926.0321]}"
928,KINGDOM HALL OF JEHOVAH'S WITNESSES,115 JOYCE ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[382067.0454,4903507.056]}"
794,QUEEN'S UNIVERSITY,74 UNIVERSITY AVE,70,Post-Secondary Education,Education Facility,"{""type"":""Point"",""coordinates"":[380516.5743,4898134.0968]}"
14,ROSEWOOD RETIREMENT CENTRE,833 SUTTON MILLS CRT,18,Long Term Care,Long Term Care,"{""type"":""Point"",""coordinates"":[374257.9697,4901403.8242]}"
18,KINGSDALE CHATEAU,520 KINGSDALE AVE,18,Long Term Care,Long Term Care,"{""type"":""Point"",""coordinates"":[376377.0151,4900279.554]}"
1169,CHAMPLAIN PARK,205 DOUGLAS AVE,22,Park,Park,"{""type"":""Point"",""coordinates"":[379956.6069,4901142.9307]}"
1170,CITY PARK,33 BAGOT ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381099.7905,4898069.572]}"
1172,BOUCHER PARK,68 CLARENCE ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381592.4207,4898463.7576]}"
1173,RAVENSVIEW PARK,807 LA SALLE BLVD,22,Park,Park,"{""type"":""Point"",""coordinates"":[386092.3515,4899313.3056]}"
1012,FRIENDSHIP PARK,21 CARLISLE ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[380938.7065,4899320.4332]}"
19,EXTENDICARE KINGSTON,309 QUEEN MARY RD,18,Long Term Care,Long Term Care,"{""type"":""Point"",""coordinates"":[377427.327,4899603.8446]}"
4151,CENTREVILLE PS,623 McGill Rd,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[348399.1396,4918151.6017]}"
142,KINGSTON MEMORIAL CENTRE,303 YORK ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380299.8031,4899511.6966]}"
1434,,151 ORDNANCE ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381123.247,4899147.2546]}"
21,TRILLIUM RIDGE RETIREMENT CENTRE,800 EDGAR ST,18,Long Term Care,Long Term Care,"{""type"":""Point"",""coordinates"":[376072.9886,4900854.7034]}"
282,CATARAQUI WOODS PARK,805 CATARAQUI WOODS DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[373832.6557,4902470.5635]}"
314,FRONTENAC SCHOOL PARKETTE BALL DIAMOND 2,32 ADELAIDE ST,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[380776.3884,4899675.1624]}"
4092,ECOLE ELEMENTAIRE CATHOLIQUE MARIE-RIVIER,711 DALTON AVE,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[378466.2576,4903072.3544]}"
4130,OUR LADY OF MOUNT CARMEL C S ,97 Park Cres,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[368934.7968,4898029.1999]}"
4131,ST JAMES MAJOR CS,14608 Hwy 38,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[367340.8789,4960727.2636]}"
4132,SACRED HEART CS,57 Road 95,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[384762.3571,4893998.9206]}"
337,CATARAQUI WOODS PARK,805 CATARAQUI WOODS DR,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[373818.8207,4902521.5459]}"
371,FRONTENAC SCHOOL PARKETTE BALL DIAMOND 1,32 ADELAIDE ST,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[380737.7162,4899708.8064]}"
395,CENTRE 70,100 DAYS RD,1,Arena,Arena,"{""type"":""Point"",""coordinates"":[374719.4078,4897389.8309]}"
1174,CHADWICK PARKETTE,602 CHADWICK DR,22,Park,Park,"{""type"":""Point"",""coordinates"":[376360.6981,4902098.655]}"
1472,GLENHAVEN MEMORIAL GARDENS,2563 PERTH RD,7,Cemetery,Cemetery,"{""type"":""Point"",""coordinates"":[380003.6149,4909153.3368]}"
1473,PINE GROVE CEMETERY,3645 BREWER'S MILLS RD,7,Cemetery,Cemetery,"{""type"":""Point"",""coordinates"":[398675.4739,4918247.57]}"
1474,ST. MARY'S CEMETERY,718 DIVISION ST,7,Cemetery,Cemetery,"{""type"":""Point"",""coordinates"":[380511.3977,4900810.2492]}"
1477,MILTON CEMETERY,1401 2 HWY,7,Cemetery,Cemetery,"{""type"":""Point"",""coordinates"":[388494.9861,4900617.7751]}"
1496,FRONTENAC COUNTY SCHOOLS MUSEUM,414 REGENT ST,20,Museum,Museum,"{""type"":""Point"",""coordinates"":[383258.1545,4899595.4322]}"
475,NIXON FIELD,STUART ST,32,Soccer Field,Soccer Field,"{""type"":""Point"",""coordinates"":[380619.3797,4897952.5858]}"
2950,OHIP,49 PLACE D'ARMES,67,Government Centre,Government Centre,"{""type"":""Point"",""coordinates"":[381739.8886,4898976.8748]}"
4164,SOUTHVIEW PS,18 Golf Course Lane,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[345299.1623,4900155.1623]}"
855,ST. MARGARET'S UNITED CHURCH,690 SIR JOHN A. MACDONALD BLVD,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[378614.5779,4900043.8268]}"
856,THE NEXT CHURCH,91 COLBORNE ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[380949.1784,4899031.208]}"
4152,CLARENDON CENTRAL PS,7356 Hwy 506,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[343458.5598,4980202.08]}"
4153,ENTERPRISE PS,76 School Rd,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[350501.4606,4925128.5982]}"
4154,FAIRFIELD E S,59 Kildare Ave,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[367710.412,4898008.3164]}"
4155,GRANITE RIDGE EDUCATION CENTRE PS,14432 Road 38,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[366900.2451,4959923.3332]}"
4156,LAND O LAKES PS ,1447 Mountain Grove Rd,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[353885.5373,4955511.4543]}"
4159,MARYSVILLE PS,53 Victoria St,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[385050.9542,4894255.3775]}"
4160,NORTH ADDINGTON EDUCATION CENTRE PS,14196 Hwy 41,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[327144.9171,4964961.2715]}"
4158,NEWBURGH PS,19 East St,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[350499.7427,4910078.386]}"
4161,PRINCE CHARLES PS,6875 Hwy 38,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[365498.8222,4927441.4021]}"
4162,SELBY PS,1623 County Rd 41,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[341538.9343,4908227.7959]}"
4166,TAMWORTH E S,6668 Wheeler St,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[341800.4682,4927535.7338]}"
861,ST. LUKE'S CHURCH,236 NELSON ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[380029.9149,4899383.4799]}"
870,SEVENTH-DAY ADVENTIST CHURCH,66 WRIGHT CRES,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[378860.3975,4899465.9274]}"
877,WESTSIDE FELLOWSHIP CHRISTIAN REFORMED CHURCH,1021 WOODBINE RD,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[372849.379,4901789.8984]}"
886,GREEK ORTHODOX CHURCH,121 JOHNSON ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[381440.7855,4898504.0987]}"
1523,LIMESTONE NURSERY SCHOOL,930 WOODBINE ROAD,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[373339.4758,4901880.8246]}"
3448,ECONO LODGE,840 Princess St,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[379544.6282,4899586.7576]}"
3448,MEDICAL ARTS BLDG,800 Princess St,75,Health Centre,,"{""type"":""Point"",""coordinates"":[379642.2597,4899512.5419]}"
1528,HEALTHY HORIZONS,573 MACDONNELL STREET,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[379768.4312,4899869.6235]}"
1529,OLD MACDONALD'S DAY CARE,237 SYDENHAM STREET,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[381292.6611,4898976.4974]}"
4228,ST. FRANCIS OF ASSISI,114 WILEY ST,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[381036.7369,4901928.3895]}"
1531,LIMESTONE ADVISORY - KID'S CARE NETWORK,930 WOODBINE ROAD,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[373339.4758,4901880.8246]}"
1533,BAYRIDGE NURSERY SCHOOL,1212 WOODBINE ROAD,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[371840.0419,4901820.9791]}"
4268,New Life Centre United Pentecostal Chyrch,2837 CREEKFORD ROAD,24,Place of Worship,Church,"{""type"":""Point"",""coordinates"":[373613.6068,4904035.166]}"
743,BUS TRANSFER STATION - CATARAQUI TOWN CENTRE,945 GARDINERS RD,54,Bus Transfer Station,Bus Transfer Station,"{""type"":""Point"",""coordinates"":[374457.2101,4901404.9117]}"
3580,FORMER LAND REGISTRY OFFICE,1 COURT ST,15,Historic Site,Court House,"{""type"":""Point"",""coordinates"":[381075.7772,4898282.7507]}"
3581,FORMER GAOLER'S RESIDENCE,150 WEST ST,15,Historic Site,Court House,"{""type"":""Point"",""coordinates"":[381008.5115,4898302.2071]}"
3734,WOLFE ISLAND FERRY TERMINAL BLDG,295 ONTARIO ST,62,Provincial Government,Ferry Terminal,"{""type"":""Point"",""coordinates"":[381926.1722,4898783.7237]}"
752,MCBURNEY PARK,151 ORDNANCE ST,50,Washroom,Washroom,"{""type"":""Point"",""coordinates"":[381193.6686,4899125.0839]}"
1320,,151 ORDNANCE ST,48,Picnic Facility,Bench,"{""type"":""Point"",""coordinates"":[381171.5991,4899125.5048]}"
1459,,151 ORDNANCE ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381169.1449,4899196.6063]}"
911,UKRAINIAN CATHOLIC PARISH,472 BAGOT ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[381483.7208,4899258.6224]}"
1537,COMPLEX CO-OPERATIVE NURSERY SCHOOL,47 VAN ORDER DRIVE,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[378892.2522,4899086.4277]}"
3524,QUEEN'S JOURNAL,190 UNIVERSITY AV,27,Queen's University,Queen's University,"{""type"":""Point"",""coordinates"":[380530.4608,4898456.5233]}"
894,UNION STREET GOSPEL CHAPEL,195 UNION ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[380109.0674,4898207.0093]}"
1541,KINGSTON FAMILY Y - ARCHBISHOP O'SULLIVAN,974 PEMBRIDGE CRESCENT,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[373449.85,4900845.2051]}"
665,PLEVNA,,40,Village,Village,"{""type"":""Point"",""coordinates"":[343547.2481,4980466.0022]}"
665,OMPAH,,40,Village,Village,"{""type"":""Point"",""coordinates"":[355527.6054,4985651.8459]}"
1543,HIGH HOPES DAYCARE,674 VICTORIA STREET,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[379941.431,4899710.5652]}"
1548,KINGSTON FAMILY Y - ST. MARGUERITE BOURGEOYS,355 WATERLOO DRIVE,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[376069.4113,4901230.9765]}"
1550,FRONTENAC CLUB DAY CARE,442 ALBERT STREET,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[380155.3933,4899072.1186]}"
1553,F.C.C.C. - J.R. HENDERSON S.A. PROGRAM,361 ROOSEVELT DRIVE,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[374147.2565,4898510.3894]}"
1554,CORNER CLUBHOUSE DAY CARE CENTRE,244 MACDONNELL STREET,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[379782.9692,4898837.8511]}"
1555,QUEEN'S - INFANT AND TODDLER CENTRE,184-186 UNION STREET,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[380200.8995,4898183.5918]}"
389,MCBURNEY PARK WADING POOL,151 ORDNANCE ST,49,Splash Pad,Splash Pad,"{""type"":""Point"",""coordinates"":[381134.2142,4899093.4526]}"
1320,,151 ORDNANCE ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381156.0533,4899072.1085]}"
1396,,151 ORDNANCE ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381110.1074,4899082.0223]}"
1083,KEN MATTHEWS PARK,423 ELLIOTT AVE,22,Park,Park,"{""type"":""Point"",""coordinates"":[380242.7594,4901490.5395]}"
1117,MAX JACKSON PARK,15 OAK ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[380018.7262,4900783.7384]}"
3688,MEADOWBROOK BIBLE CHAPEL,411 Malabar Dr,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[376209.8822,4899774.2657]}"
891,PRINCESS STREET UNITED CHURCH,484 ALBERT ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[380141.4401,4899213.1967]}"
898,PILGRIM HOLINESS CHURCH,2900 PRINCESS ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[373130.3207,4902207.8819]}"
908,ST. MARK'S LUTHERAN CHURCH,263 VICTORIA ST,24,Place of Worship,Place of Worship,"{""type"":""Point"",""coordinates"":[380018.4801,4898453.3072]}"
1010,WHITMOUNT ESTATES PARK,1334 CHANNELVIEW RD,22,Park,Park,"{""type"":""Point"",""coordinates"":[393710.2259,4903909.7481]}"
1013,COMPTON PARK,346 COLLEGE ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[379372.0068,4899038.3453]}"
1017,RIVERS EDGE PARK,1290 WATERSIDE WAY,22,Park,Park,"{""type"":""Point"",""coordinates"":[383965.8449,4903216.5345]}"
1018,ELEVATOR BAY PARK,1026 KING ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[377430.9603,4897258.2547]}"
1019,RICHDALE PARK,116 GRENADIER DR,22,Park,Park,"{""type"":""Point"",""coordinates"":[383871.3068,4901559.4498]}"
1020,GLENARDEN PARK,73 JANE AVE,22,Park,Park,"{""type"":""Point"",""coordinates"":[378452.9268,4900509.3985]}"
1021,STARR REID PARK,64 DRENNAN ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381537.3126,4901908.6337]}"
1022,ELMWOOD STREET EAST PARK,36 ELMWOOD ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[378512.4356,4899813.7561]}"
1023,MEGAFFIN PARK & COOK BROS YC,692 BAGOT ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381221.1325,4899916.3281]}"
1024,DOUGLAS R. FLUHRER PARK,2 NORTH ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381755.0522,4899301.4757]}"
1025,CATARAQUI NORTH PARK,739 AUGUSTA DR,22,Park,Park,"{""type"":""Point"",""coordinates"":[376024.4008,4902456.7071]}"
1028,JIM BEATTIE PARK,900 HENDERSON BLVD,22,Park,Park,"{""type"":""Point"",""coordinates"":[373608.6747,4898428.3466]}"
1029,LA SALLE PARK,434 MCEWEN DR,22,Park,Park,"{""type"":""Point"",""coordinates"":[374316.1019,4898916.5232]}"
1030,MILTON LOOKOUT PARK,8 RIVERSIDE DR,22,Park,Park,"{""type"":""Point"",""coordinates"":[389589.6859,4901304.3299]}"
1033,RODDEN PARK,111 NORMAN ROGERS DR,22,Park,Park,"{""type"":""Point"",""coordinates"":[378692.0054,4898865.4378]}"
1034,WESTBROOK PARK,1388 WOODFIELD CRES,22,Park,Park,"{""type"":""Point"",""coordinates"":[370720.7059,4903200.0924]}"
171,ARCHBISHOP O'SULLIVAN CATHOLIC SCHOOL,974 PEMBRIDGE CRES,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[373550.7576,4900743.5976]}"
110,CENTENNIAL MONUMENT (MEMORIAL PARK),1 KING ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[380938.2566,4897662.7589]}"
131,BELLE PARK FAIRWAYS (SKATEBOARD PARK),731 MONTREAL ST,31,Skateboard Park,Skateboard Park,"{""type"":""Point"",""coordinates"":[381564.2027,4900980.3925]}"
159,ST. PAUL'S ELEMENTARY SCHOOL,266 MCMAHON AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378356.5571,4900734.3502]}"
164,ST. MARGUERITE BOURGEOYS ELEMENTARY SCHOOL,355 WATERLOO DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[376041.1256,4901204.1493]}"
168,BUCKINGHAM PARK,19 BUCKINGHAM CRT,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[384258.6614,4901705.7619]}"
111,FORT FRONTENAC HERITAGE PLAQUE,1 KING ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381018.8847,4897718.0643]}"
112,CITY PARK PLAQUE (KING ST E),33 BAGOT ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381128.747,4897835.5483]}"
113,OPERATION HOME SAFE MONUMENT,200 KING ST W,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[380333.546,4897685.2831]}"
120,FORT FRONTENAC HISTORIC PLAQUE,1 THE TRAGICALLY HIP WY,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381876.2429,4898891.9565]}"
121,CONFEDERATION PARK (THE WRESTLERS),225 ONTARIO ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381805.4534,4898385.785]}"
122,BARRIEDIELD ROCK GARDEN MEMORIAL,2 MAIN ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[383394.0306,4899511.787]}"
125,LAND SURVEY CAIRN,33 BAGOT ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381239.7302,4897906.6232]}"
127,CITY PARK WAR MEMORIAL,33 BAGOT ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381006.595,4897790.4501]}"
2087,BEECHGROVE BASEBALL FIELD,46 HEAKES LANE,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[378527.4264,4897420.3541]}"
2122,KINGSTON LAWN BOWLING CLUB,100 NAPIER ST,47,Multi-Use Court,Multi-Use Court,"{""type"":""Point"",""coordinates"":[379639.8944,4898537.9819]}"
2142,CATARAQUI UNITED CHURCH CEMETERY,965 SYDENHAM RD,7,Cemetery,Cemetery,"{""type"":""Point"",""coordinates"":[376729.9318,4902070.8258]}"
2143,CHRIST CHURCH CEMETERY,974 SYDENHAM RD,7,Cemetery,Cemetery,"{""type"":""Point"",""coordinates"":[376782.0383,4902151.5]}"
2144,ST. BARNABY'S ROMAN CATHOLIC CEMETERY,5307 HWY 15,7,Cemetery,Cemetery,"{""type"":""Point"",""coordinates"":[396161.63,4918930.146]}"
2162,KINGSTON PEN BASKETBALL COURT,560 KING ST W,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[379182.4249,4897249.5128]}"
2186,JOYCEVILLE PUBLIC SCHOOL BASKETBALL COURT,2903 JOYCEVILLE RD,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[393661.4828,4912672.7765]}"
175,ST. MARGUERITE BOURGEOYS ELEMENTARY SCHOOL,355 WATERLOO DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[376077.6101,4901111.2065]}"
236,ST. MARTHA ELEMENTARY SCHOOL,455 ST. MARTHA ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[384467.1575,4902297.9775]}"
239,ST. THOMAS MORE ELEMENTARY SCHOOL,234 NORMAN ROGERS DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378281.9008,4899054.8815]}"
255,ST. PETER ELEMENTARY SCHOOL,48 SEVENTH AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380192.4322,4900409.3317]}"
263,ST. PATRICK ELEMENTARY SCHOOL,158 PATRICK ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380933.3036,4899804.7853]}"
303,ST. MARGUERITE BOURGEOYS CATHOLIC SCHOOL,355 WATERLOO DR,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[376033.9333,4901133.8416]}"
335,CLOVERDALE PARK (BASEBALL FIELD),1030 SUNNYSIDE RD,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[376445.6762,4903982.053]}"
340,ST. THOMAS MORE ELEMENTARY SCHOOL,234 NORMAN ROGERS DR,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[378293.4114,4898941.3767]}"
347,CLOVERDALE PARK (BASEBALL FIELD),1030 SUNNYSIDE RD,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[376290.2271,4904052.257]}"
2188,PITTSBURGH/JOYCEVILLE INSTITUTE TENNIS COURTS,3766 HWY 15,35,Tennis Court,Tennis Court,"{""type"":""Point"",""coordinates"":[392397.2429,4912651.3925]}"
2189,PITTSBURGH/JOYCEVILLE INSTITUTE BASEBALL FIELD,3766 HWY 15,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[392681.1724,4912777.7623]}"
2190,PITTSBURGH/JOYCEVILLE INSTITUTE BASEBALL FIELD 2,3766 HWY 15,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[392392.3022,4912700.2022]}"
2203,LEMOINE POINT BASEBALL FIELD,1990 FRONT RD,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[371358.8075,4899032.7565]}"
2206,MOTHER THERESA ELEMENTARY SCHOOL MULTI USE COURT,1044 LANCASTER DR,47,Multi-Use Court,Multi-Use Court,"{""type"":""Point"",""coordinates"":[372485.2542,4901453.7466]}"
2207,LANCASTER PS MULTI USE COURT,1020 LANCASTER DR,47,Multi-Use Court,Multi-Use Court,"{""type"":""Point"",""coordinates"":[372561.3381,4901491.4765]}"
2282,BUS TRANSFER STATION - ST. LAWRENCE COLLEGE,100 PORTSMOUTH AVE,54,Bus Transfer Station,Bus Transfer Station,"{""type"":""Point"",""coordinates"":[378071.4201,4897870.9754]}"
2324,RIDEAU ACRES BOAT RAMP,,6,Boat Ramp,Boat Ramp,"{""type"":""Point"",""coordinates"":[386262.0281,4906997.6328]}"
2325,ARAGON RD BOAT RAMP,ARAGON RD,6,Boat Ramp,Boat Ramp,"{""type"":""Point"",""coordinates"":[384010.611,4907040.9142]}"
2326,HORSEY BAY PARKETTE,,22,Park,Park,"{""type"":""Point"",""coordinates"":[373354.0927,4897424.3935]}"
